index,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,y_axis
145,BMW,2016,premium unleaded (required),320.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,33,22,3916,47800,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
146,BMW,2016,diesel,180.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,42,32,3916,39850,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
147,BMW,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,22,3916,38350,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
148,BMW,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,34,22,3916,40350,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
149,BMW,2016,premium unleaded (required),240.0,4.0,MANUAL,rear wheel drive,4.0,Midsize,Sedan,34,22,3916,38350,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
150,BMW,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,34,22,3916,42650,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
151,BMW,2016,premium unleaded (required),180.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,36,24,3916,33150,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
152,BMW,2016,premium unleaded (required),180.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,35,23,3916,35150,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
153,BMW,2016,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,40,30,3916,44150,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
154,BMW,2016,premium unleaded (required),320.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,33,22,3916,45800,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
155,BMW,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,23,3916,38750,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
156,BMW,2017,premium unleaded (recommended),180.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,34,23,3916,35450,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
157,BMW,2017,premium unleaded (recommended),180.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,35,23,3916,33450,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
158,BMW,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,33,23,3916,40750,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
159,BMW,2017,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,40,30,3916,42250,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
160,BMW,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,33,23,3916,42950,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
161,BMW,2017,diesel,180.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,42,32,3916,40250,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
162,BMW,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,21,3916,49900,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
163,BMW,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,32,21,3916,47900,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
164,BMW,2017,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,40,30,3916,44450,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
165,Mercedes-Benz,1991,regular unleaded,177.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,15,617,2232,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
166,Mercedes-Benz,1991,regular unleaded,177.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Wagon,20,15,617,2000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
167,Mercedes-Benz,1991,regular unleaded,158.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,17,617,2000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
168,Mercedes-Benz,1991,regular unleaded,177.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,20,15,617,2105,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
169,Mercedes-Benz,1991,regular unleaded,177.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,18,15,617,2199,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
170,Mercedes-Benz,1991,regular unleaded,177.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,16,617,2000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
171,Mercedes-Benz,1991,regular unleaded,177.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,15,617,2124,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
172,Mercedes-Benz,1991,regular unleaded,228.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,21,14,617,3552,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
173,Mercedes-Benz,1991,regular unleaded,217.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,22,15,617,2179,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
174,Mercedes-Benz,1991,diesel,121.0,5.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,30,23,617,2000,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
175,Mercedes-Benz,1992,diesel,121.0,5.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,29,23,617,2000,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
176,Mercedes-Benz,1992,regular unleaded,228.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,17,14,617,2377,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
177,Mercedes-Benz,1992,regular unleaded,228.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,21,15,617,3814,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
178,Mercedes-Benz,1992,regular unleaded,177.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,19,15,617,2207,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
179,Mercedes-Benz,1992,regular unleaded,177.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Wagon,20,15,617,2000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
180,Mercedes-Benz,1992,regular unleaded,217.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,21,15,617,2248,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
181,Mercedes-Benz,1992,regular unleaded,177.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,16,617,2065,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
182,Mercedes-Benz,1992,diesel,148.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,22,18,617,2547,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
183,Mercedes-Benz,1992,regular unleaded,177.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,18,15,617,2282,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
184,Mercedes-Benz,1992,regular unleaded,158.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,18,617,2000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
185,Mercedes-Benz,1993,regular unleaded,177.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,19,15,617,2544,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
186,Mercedes-Benz,1993,regular unleaded,217.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,22,17,617,2397,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
187,Mercedes-Benz,1993,diesel,121.0,5.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,30,23,617,2000,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
188,Mercedes-Benz,1993,regular unleaded,228.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,21,14,617,4174,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
189,Mercedes-Benz,1993,regular unleaded,217.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,17,617,2187,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
190,Mercedes-Benz,1993,diesel,148.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,22,18,617,2729,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
191,Mercedes-Benz,1993,regular unleaded,177.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,19,15,617,2433,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
192,Mercedes-Benz,1993,regular unleaded,194.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,17,617,2247,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
193,Mercedes-Benz,1993,regular unleaded,228.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,18,14,617,2540,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
194,Mitsubishi,1997,regular unleaded,218.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,23,17,436,3941,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
195,Mitsubishi,1997,regular unleaded,161.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,22,17,436,3295,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
196,Mitsubishi,1997,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,2dr Hatchback,22,16,436,6008,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
197,Mitsubishi,1998,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,2dr Hatchback,22,16,436,6710,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
198,Mitsubishi,1998,regular unleaded,161.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,22,17,436,3701,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
199,Mitsubishi,1998,regular unleaded,218.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,23,17,436,4671,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
200,Mitsubishi,1999,regular unleaded,218.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,23,17,436,5306,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
201,Mitsubishi,1999,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,2dr Hatchback,22,16,436,7600,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
202,Mitsubishi,1999,regular unleaded,161.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,22,17,436,4090,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
207,Chrysler,2015,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,35070,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
208,Chrysler,2015,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,42395,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
212,Chrysler,2016,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,35595,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
217,Chrysler,2016,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,36090,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
218,Chrysler,2016,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1013,42690,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
226,Chrysler,2017,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,19,1013,38635,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
227,Chrysler,2017,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,19,1013,36170,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
230,Chrysler,2017,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,19,1013,42770,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
232,Chrysler,2017,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,19,1013,35675,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
233,Chrysler,2002,premium unleaded (required),250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1013,32065,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
234,Chrysler,2002,premium unleaded (required),250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1013,28540,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
235,Chrysler,2003,premium unleaded (required),255.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1013,32315,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
236,Chrysler,2003,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1013,28885,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
237,Chrysler,2004,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1013,29185,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
238,Chrysler,2004,premium unleaded (required),255.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1013,32615,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
239,Nissan,1994,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,22,16,2009,2847,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
240,Nissan,1994,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2009,2488,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
241,Nissan,1994,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr Hatchback,22,16,2009,2683,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
242,Nissan,1994,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2009,2553,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
243,Nissan,1995,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2009,3049,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
244,Nissan,1995,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2009,2774,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
245,Nissan,1995,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2009,2702,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
246,Nissan,1995,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,22,17,2009,3101,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
247,Nissan,1996,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2009,3510,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
248,Nissan,1996,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2009,3107,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
249,Nissan,1996,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,22,17,2009,3624,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
250,Nissan,1996,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2009,3185,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
251,Mazda,1992,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,586,2000,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
252,Mazda,1992,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,586,2000,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
253,Mazda,1993,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,586,2000,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
254,Mazda,1993,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,32,24,586,2000,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
255,Mazda,1994,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,586,2000,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
256,Mercedes-Benz,1990,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2144,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
257,Mercedes-Benz,1990,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2098,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
258,Mercedes-Benz,1991,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2178,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
259,Mercedes-Benz,1991,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2311,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
260,Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,36550,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
261,Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,41250,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
262,Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,30600,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
263,Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,37100,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
264,Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,27900,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
265,Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,32700,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
266,Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,40250,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
267,Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,35550,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
268,Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,36100,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
269,Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,33200,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
270,Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,37900,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
271,Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,29600,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
272,Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,38070,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
273,Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,38900,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
274,Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,33840,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
275,Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,38630,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
276,Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,39630,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
277,Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,37740,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
278,Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,41980,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
279,Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,36280,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
280,Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,36740,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
281,Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,40980,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
282,Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,38680,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
283,Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,28510,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
284,Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,30210,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
285,Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,31210,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
286,Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,33340,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
287,Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,37280,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
288,Nissan,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,41570,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
289,Nissan,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,36870,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
290,Nissan,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,42570,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
291,Nissan,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,37870,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
292,Nissan,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,39220,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
293,Nissan,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,40220,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
294,Ferrari,2002,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,160829,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
295,Ferrari,2002,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,140615,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
296,Ferrari,2002,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,150694,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
297,Ferrari,2002,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,170829,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
298,Ferrari,2003,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,165986,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
299,Ferrari,2003,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,154090,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
300,Ferrari,2003,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,143860,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
301,Ferrari,2003,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,176287,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
302,Ferrari,2004,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,157767,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
303,Ferrari,2004,premium unleaded (required),425.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,187124,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
304,Ferrari,2004,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,147332,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
305,Ferrari,2004,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,169900,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
